depth	MnO2	FeOOH	POC	FeS	FeS2	CaCO3	Age	BSi	NdnrPO4	NdrPO4	SurfMn_Ndnr	SurfMn_Ndr	SurfFe_Ndnr	SurfFe_Ndr	Illite	Basalt	O2	NO3	TMn	TFe	CH4	NO2	Ca	Al	TNH4	SO4	TNdnr	TNdr	TH4SiO4	TCO2	TH2S	TH3BO3	TH3PO4	H
3.845211201	0.00752075	0.060680628	3.735823063	2.28732E-44	1.76472E-05	0.140156904	13.14527841	2.502883766	9.35903E-05	4.79685E-05	8.71692E-07	4.46757E-07	1.0983E-05	5.6291E-06	0.195788842	0.116528025	2.00749E-06	1.09354E-05	0.000534912	2.5143E-06	6.64863E-13	1.89419E-06	0.010478511	9.38367E-09	3.64001E-06	0.027876405	5.69005E-10	2.91634E-10	0.000535249	0.002888326	3.24932E-05	8.71035E-05	5.63699E-06	1.86354E-08
3.951139638	0.007163674	0.060705303	3.734484854	8.19412E-44	1.76621E-05	0.140133525	13.3716941	2.502067231	9.36461E-05	4.79971E-05	8.23001E-07	4.21802E-07	1.0977E-05	5.62603E-06	0.195815831	0.11632001	1.61196E-06	1.0066E-05	0.000571725	2.99041E-06	1.06303E-12	1.91713E-06	0.010478043	9.3045E-09	3.85815E-06	0.02787173	5.73815E-10	2.941E-10	0.00053924	0.002899115	3.4143E-05	8.71065E-05	5.72307E-06	1.85658E-08
4.059749667	0.00680002	0.060730294	3.733153873	3.11E-43	1.76773E-05	0.140109604	13.59734735	2.501280803	9.37012E-05	4.80253E-05	7.75165E-07	3.97285E-07	1.09708E-05	5.62285E-06	0.195842677	0.116112907	1.27662E-06	9.20441E-06	0.000606934	3.55877E-06	1.72425E-12	1.92944E-06	0.010477651	9.22929E-09	4.10218E-06	0.027866881	5.78241E-10	2.96368E-10	0.000543164	0.002910227	3.58866E-05	8.71101E-05	5.81145E-06	1.84846E-08
4.171109171	0.006432597	0.060755584	3.731831401	1.25364E-42	1.76928E-05	0.140085114	13.82203353	2.500524793	9.37555E-05	4.80532E-05	7.28307E-07	3.73269E-07	1.09644E-05	5.61957E-06	0.195869356	0.115906917	9.97824E-07	8.3575E-06	0.00063987	4.23519E-06	2.80559E-12	1.92892E-06	0.010477337	9.15787E-09	4.37641E-06	0.027861854	5.82159E-10	2.98376E-10	0.000547015	0.002921648	3.77277E-05	8.71142E-05	5.90211E-06	1.83962E-08
4.285287754	0.00606425	0.060781157	3.730518492	5.3814E-42	1.77088E-05	0.140060019	14.04558664	2.49979929	9.38091E-05	4.80807E-05	6.82553E-07	3.4982E-07	1.09578E-05	5.61618E-06	0.195895847	0.115702204	7.7077E-07	7.5325E-06	0.000669903	5.03775E-06	4.52461E-12	1.91347E-06	0.010477102	9.08958E-09	4.6857E-06	0.027856649	5.854E-10	3.00037E-10	0.000550791	0.002933364	3.96695E-05	8.71184E-05	5.99504E-06	1.83051E-08
4.402356782	0.005697734	0.060807002	3.729215835	2.46724E-41	1.77251E-05	0.140034271	14.26790402	2.499104105	9.38617E-05	4.81076E-05	6.38021E-07	3.26996E-07	1.09509E-05	5.61269E-06	0.195922137	0.115498876	5.89756E-07	6.73693E-06	0.000696464	5.9874E-06	7.15434E-12	1.88126E-06	0.010476948	9.02369E-09	5.03551E-06	0.027851264	5.87756E-10	3.01245E-10	0.000554487	0.00294536	4.17146E-05	8.71226E-05	6.09021E-06	1.82161E-08
4.522389427	0.005335577	0.060833119	3.727923568	1.21222E-40	1.77419E-05	0.140007804	14.48897904	2.498438702	9.39132E-05	4.8134E-05	5.94815E-07	3.04853E-07	1.09439E-05	5.60911E-06	0.195948222	0.115296957	4.4847E-07	5.97805E-06	0.000719063	7.10894E-06	1.10006E-11	1.83108E-06	0.010476877	8.95944E-09	5.43183E-06	0.027845701	5.88988E-10	3.01876E-10	0.0005581	0.002957618	4.38653E-05	8.71265E-05	6.18758E-06	1.81337E-08
4.645460712	0.004979961	0.060859521	3.726641036	6.40805E-40	1.77593E-05	0.139980524	14.70894322	2.497802127	9.39637E-05	4.81599E-05	5.53022E-07	2.83433E-07	1.09368E-05	5.60542E-06	0.195974116	0.115096344	3.40388E-07	5.26245E-06	0.000737296	8.43267E-06	1.63634E-11	1.76252E-06	0.010476891	8.89612E-09	5.88107E-06	0.027839962	5.88847E-10	3.01804E-10	0.000561625	0.002970121	4.61229E-05	8.71299E-05	6.28708E-06	1.80621E-08
4.771647562	0.004632613	0.060886236	3.725366503	3.6621E-39	1.77772E-05	0.1399523	14.92811863	2.49719292	9.4013E-05	4.81852E-05	5.12697E-07	2.62766E-07	1.09294E-05	5.60163E-06	0.195999857	0.114896764	2.59188E-07	4.59555E-06	0.000750842	9.99671E-06	2.3493E-11	1.67616E-06	0.01047699	8.83308E-09	6.38997E-06	0.027834052	5.87094E-10	3.00905E-10	0.00056506	0.00298285	4.84881E-05	8.71326E-05	6.38867E-06	1.80054E-08
4.901028848	0.004294731	0.060913318	3.724096794	2.27602E-38	1.77958E-05	0.139922946	15.14708222	2.496609034	9.40612E-05	4.82099E-05	4.73861E-07	2.42862E-07	1.09217E-05	5.59773E-06	0.196025507	0.114697719	1.99096E-07	3.98134E-06	0.000759448	1.18505E-05	3.25523E-11	1.5736E-06	0.010477177	8.76973E-09	6.96533E-06	0.027827974	5.83514E-10	2.9907E-10	0.000568402	0.002995787	5.09613E-05	8.71345E-05	6.49226E-06	1.7967E-08
5.033685436	0.003966944	0.060940848	3.722826867	1.54991E-37	1.78154E-05	0.139892201	15.36674395	2.496047744	9.41084E-05	4.82341E-05	4.36494E-07	2.2371E-07	1.09139E-05	5.5937E-06	0.196051171	0.11449841	1.55121E-07	3.42225E-06	0.000762903	1.40599E-05	4.35983E-11	1.4574E-06	0.010477452	8.70558E-09	7.61386E-06	0.027821735	5.77928E-10	2.96208E-10	0.000571646	0.003008912	5.35416E-05	8.71354E-05	6.59776E-06	1.795E-08
5.169700241	0.003649299	0.060968946	3.721549296	1.16738E-36	1.7836E-05	0.139859699	15.58844325	2.495505552	9.41547E-05	4.82578E-05	4.00527E-07	2.05277E-07	1.09057E-05	5.58952E-06	0.196077	0.11429766	1.23148E-07	2.91913E-06	0.000761012	1.67146E-05	5.65852E-11	1.33087E-06	0.010477818	8.64023E-09	8.34185E-06	0.027815344	5.70196E-10	2.92245E-10	0.000574789	0.003022206	5.6228E-05	8.71351E-05	6.70507E-06	1.79567E-08
5.309158278	0.00334128	0.060997773	3.72025361	9.84124E-36	1.78581E-05	0.139824926	15.81407199	2.494978078	9.42003E-05	4.82812E-05	3.65849E-07	1.87504E-07	1.08972E-05	5.58516E-06	0.196103208	0.114093804	9.99252E-08	2.47142E-06	0.000753568	1.99398E-05	7.13836E-11	1.19777E-06	0.010478275	8.57338E-09	9.15484E-06	0.02780881	5.60209E-10	2.87126E-10	0.00057783	0.003035649	5.90181E-05	8.71335E-05	6.81406E-06	1.79892E-08
5.452146712	0.00304186	0.061027536	3.718925429	9.42495E-35	1.78821E-05	0.139787156	16.04623889	2.49445991	9.42456E-05	4.83044E-05	3.32306E-07	1.70312E-07	1.08883E-05	5.58057E-06	0.19613009	0.11388455	8.29674E-08	2.07734E-06	0.000740323	2.39131E-05	8.7808E-11	1.06208E-06	0.010478826	8.50486E-09	1.00574E-05	0.027802142	5.47883E-10	2.80809E-10	0.000580764	0.003049222	6.19091E-05	8.71307E-05	6.92459E-06	1.80491E-08
5.598754915	0.002749566	0.061058485	3.717545254	1.04449E-33	1.79087E-05	0.139745355	16.28850113	2.493944386	9.42909E-05	4.83276E-05	2.99704E-07	1.53603E-07	1.08787E-05	5.57566E-06	0.196158045	0.11366678	7.0434E-08	1.73415E-06	0.000720985	2.88927E-05	1.05644E-10	9.27664E-07	0.010479471	8.43456E-09	1.10525E-05	0.027795353	5.33156E-10	2.73261E-10	0.000583591	0.003062902	6.48968E-05	8.71265E-05	7.03652E-06	1.81372E-08
5.749074522	0.002462586	0.061090896	3.716086688	1.37E-32	1.79387E-05	0.139698027	16.54570538	2.493423263	9.43368E-05	4.83511E-05	2.67822E-07	1.37263E-07	1.08683E-05	5.57034E-06	0.196187615	0.113436258	6.09941E-08	1.43839E-06	0.000695219	3.52609E-05	1.24666E-10	7.98058E-07	0.010480212	8.3625E-09	1.21418E-05	0.027788456	5.15983E-10	2.6446E-10	0.000586307	0.00307667	6.79762E-05	8.71209E-05	7.14967E-06	1.82542E-08
5.903199489	0.002178907	0.061125013	3.714513761	2.18552E-31	1.79737E-05	0.139642969	16.82450737	2.492886175	9.4384E-05	4.83753E-05	2.36425E-07	1.21172E-07	1.08568E-05	5.56445E-06	0.196219541	0.113187193	5.37059E-08	1.18607E-06	0.000662693	4.35942E-05	1.44648E-10	6.76242E-07	0.01048105	8.28877E-09	1.33247E-05	0.027781467	4.96338E-10	2.54391E-10	0.00058891	0.003090505	7.11405E-05	8.71141E-05	7.26385E-06	1.83998E-08
6.061226148	0.001896542	0.061160923	3.712776777	4.37999E-30	1.80157E-05	0.139576841	17.13418354	2.492319799	9.44334E-05	4.84006E-05	2.05286E-07	1.05212E-07	1.08438E-05	5.55779E-06	0.196254848	0.112911552	4.79142E-08	9.72935E-07	0.000623161	5.47746E-05	1.6536E-10	5.6452E-07	0.010481986	8.21356E-09	1.45986E-05	0.027774401	4.74225E-10	2.43058E-10	0.000591399	0.003104384	7.43816E-05	8.71062E-05	7.37885E-06	1.8573E-08
6.22325327	0.001613895	0.061198254	3.710805767	1.14535E-28	1.80681E-05	0.139494423	17.48792443	2.491706512	9.44862E-05	4.84277E-05	1.74229E-07	8.9295E-08	1.08288E-05	5.55007E-06	0.196294987	0.112597974	4.31697E-08	7.94631E-07	0.000576601	7.01619E-05	1.86561E-10	4.64446E-07	0.010483022	8.13712E-09	1.5959E-05	0.027767277	4.497E-10	2.30488E-10	0.000593772	0.003118288	7.76894E-05	8.70972E-05	7.49444E-06	1.87721E-08
6.389382129	0.001330407	0.061235523	3.708500048	4.08249E-27	1.81361E-05	0.13938725	17.90493165	2.491022286	9.45438E-05	4.84572E-05	1.43194E-07	7.33891E-08	1.08107E-05	5.54083E-06	0.196342054	0.112230022	3.91672E-08	6.4686E-07	0.000523435	9.184E-05	2.07981E-10	3.76827E-07	0.010484159	8.05973E-09	1.7399E-05	0.027760113	4.22909E-10	2.16757E-10	0.000596028	0.003132198	8.10514E-05	8.70874E-05	7.61037E-06	1.8994E-08
6.55971656	0.00104766	0.061268747	3.705711329	2.08442E-25	1.8229E-05	0.139240997	18.41387275	2.49023333	9.46083E-05	4.84903E-05	1.12359E-07	5.75859E-08	1.07885E-05	5.52942E-06	0.196399154	0.111783336	3.5701E-08	5.25512E-07	0.000464844	0.000122908	2.29303E-10	3.01779E-07	0.010485397	7.98162E-09	1.89099E-05	0.027752932	3.94149E-10	2.02017E-10	0.000598166	0.003146096	8.44529E-05	8.7077E-05	7.72639E-06	1.92343E-08
6.734363027	0.000771141	0.061288648	3.702216241	1.6116E-23	1.83629E-05	0.139030222	19.05865121	2.489290756	9.46827E-05	4.85284E-05	8.2329E-08	4.2195E-08	1.076E-05	5.51484E-06	0.196471	0.111220931	3.26336E-08	4.26761E-07	0.000403205	0.000167642	2.50144E-10	2.3884E-07	0.010486738	7.90286E-09	2.04816E-05	0.027745754	3.63971E-10	1.86551E-10	0.000600185	0.003159966	8.78763E-05	8.70663E-05	7.84221E-06	1.94873E-08
6.913430691	0.000512531	0.061275641	3.697671689	2.00679E-21	1.85681E-05	0.138707146	19.90812652	2.488122116	9.4771E-05	4.85737E-05	5.43732E-08	2.78672E-08	1.07223E-05	5.49552E-06	0.196564897	0.110485432	2.98761E-08	3.47125E-07	0.000342572	0.000231063	2.70034E-10	1.87096E-07	0.010488184	7.82316E-09	2.21028E-05	0.027738604	3.33316E-10	1.70839E-10	0.000602085	0.003173797	9.13013E-05	8.70557E-05	7.95754E-06	1.97459E-08
7.097031474	0.000291102	0.061192683	3.691543546	4.30766E-19	1.89055E-05	0.138176	21.07246649	2.486618226	9.48792E-05	4.86291E-05	3.05649E-08	1.5665E-08	1.06706E-05	5.46902E-06	0.196692365	0.109486339	2.7378E-08	2.83503E-07	0.000288857	0.000317148	2.88415E-10	1.45338E-07	0.010489734	7.74145E-09	2.37615E-05	0.027731504	3.03646E-10	1.55633E-10	0.000603865	0.003187575	9.47056E-05	8.70454E-05	8.07209E-06	2.00024E-08
7.285280133	0.000129842	0.060980046	3.682998284	1.71854E-16	1.95071E-05	0.137228988	22.73011728	2.484613632	9.50166E-05	4.86996E-05	1.33423E-08	6.83813E-09	1.05973E-05	5.43144E-06	0.196871689	0.108079901	2.51221E-08	2.33183E-07	0.000248652	0.000425628	3.04658E-10	1.12194E-07	0.01049139	7.65528E-09	2.54458E-05	0.027724477	2.7688E-10	1.41914E-10	0.000605524	0.003201288	9.80667E-05	8.70357E-05	8.18555E-06	2.02497E-08
7.47829433	4.09573E-05	0.060561313	3.670756738	1.38732E-13	2.06902E-05	0.135366546	25.16997892	2.481860768	9.51974E-05	4.87922E-05	3.94236E-09	2.02052E-09	1.04905E-05	5.37671E-06	0.197131628	0.106039903	2.31214E-08	1.9382E-07	0.000225487	0.000549688	3.18113E-10	8.62589E-08	0.010493153	7.56007E-09	2.71441E-05	0.027717546	2.54781E-10	1.30588E-10	0.000607063	0.003214918	0.000101365	8.70268E-05	8.29763E-06	2.04822E-08
7.676194704	9.3263E-06	0.059859721	3.652949772	2.50765E-10	2.33376E-05	0.131198388	28.85038174	2.478004331	9.5443E-05	4.89181E-05	6.64028E-10	3.40325E-10	1.03325E-05	5.29573E-06	0.197515783	0.103023121	2.14076E-08	1.63403E-07	0.000215756	0.00067817	3.28218E-10	6.61845E-08	0.010495024	7.44799E-09	2.88463E-05	0.027710727	2.37919E-10	1.21946E-10	0.000608483	0.003228446	0.000104585	8.70188E-05	8.40809E-06	2.06972E-08
7.87910495	2.9843E-06	0.058795221	3.627103913	7.2191E-10	2.94041E-05	0.119817292	34.46788417	2.472574356	9.57827E-05	4.90923E-05	5.48542E-11	2.81137E-11	1.00986E-05	5.17586E-06	0.198085411	0.098546872	2.00085E-08	1.40199E-07	0.000211426	0.000800528	3.34644E-10	5.07567E-08	0.010497004	7.30705E-09	3.05441E-05	0.027704032	2.25311E-10	1.15484E-10	0.000609784	0.003241858	0.000107719	8.70116E-05	8.51675E-06	2.08936E-08
8.087151894	2.07241E-06	0.057261678	3.590393868	1.31398E-09	4.28951E-05	0.082830499	43.04925386	2.46500462	9.62537E-05	4.93337E-05	2.25177E-12	1.15408E-12	9.75817E-06	5.00136E-06	0.198918202	0.091998432	1.89194E-08	1.22691E-07	0.000207314	0.000908547	3.37473E-10	3.89426E-08	0.010498952	7.11894E-09	3.2232E-05	0.027697463	2.15409E-10	1.10409E-10	0.000610969	0.003255022	0.000110767	8.70049E-05	8.62353E-06	2.10816E-08
8.300465571	1.74058E-06	0.05514078	3.540405168	2.00329E-09	7.28551E-05	0.047996863	56.17849698	2.454665432	9.69021E-05	4.96661E-05	1.8344E-13	9.40214E-14	9.27788E-06	4.7552E-06	0.200098931	0.08271703	1.80759E-08	1.09513E-07	0.000201912	0.000995406	3.37369E-10	2.99235E-08	0.010499906	6.85642E-09	3.39082E-05	0.027691014	2.07046E-10	1.06122E-10	0.00061204	0.00326707	0.000113741	8.6996E-05	8.72829E-06	2.13321E-08
8.519179309	1.48893E-06	0.052855384	3.487787945	2.77143E-09	0.000124406	0.025490632	72.12447302	2.44367431	9.76062E-05	5.0027E-05	1.17478E-13	6.02138E-14	8.75006E-06	4.48467E-06	0.20138708	0.072597101	1.73212E-08	9.93964E-08	0.000196143	0.001065722	3.35684E-10	2.31229E-08	0.010500262	6.5558E-09	3.55744E-05	0.027684662	1.99743E-10	1.02379E-10	0.000613005	0.003278403	0.000116649	8.69861E-05	8.83152E-06	2.16181E-08
8.743429812	1.27839E-06	0.050726234	3.440169704	3.60497E-09	0.000195283	0.013338543	88.57710386	2.433776344	9.82605E-05	5.03624E-05	9.7313E-14	4.9878E-14	8.25249E-06	4.22965E-06	0.202572762	0.063281363	1.65295E-08	9.13582E-08	0.000190793	0.001126212	3.33848E-10	1.80636E-08	0.010500296	6.25582E-09	3.7234E-05	0.027678386	1.93317E-10	9.90851E-11	0.00061387	0.003289315	0.000119501	8.69758E-05	8.9337E-06	2.19212E-08
8.973357244	1.09625E-06	0.048714844	3.396769718	4.49261E-09	0.000288231	0.006886234	105.4929171	2.424914429	9.88702E-05	5.06749E-05	8.11564E-14	4.15969E-14	7.78147E-06	3.98824E-06	0.203653872	0.054786311	1.5661E-08	8.47431E-08	0.000185759	0.001177543	3.32965E-10	1.43115E-08	0.010500165	5.95949E-09	3.88891E-05	0.027672166	1.8761E-10	9.61596E-11	0.000614642	0.00329998	0.000122306	8.69655E-05	9.0352E-06	2.22314E-08
9.209105316	9.36883E-07	0.046784333	3.356868087	5.42339E-09	0.000406195	0.003506095	122.8837989	2.416997957	9.9441E-05	5.09675E-05	6.76022E-14	3.46496E-14	7.33308E-06	3.75843E-06	0.204633435	0.047088553	1.47171E-08	7.91083E-08	0.000180945	0.001219922	3.33881E-10	1.15131E-08	0.010499959	5.66716E-09	4.05416E-05	0.027665991	1.8249E-10	9.35352E-11	0.000615329	0.003310502	0.000125071	8.69555E-05	9.13626E-06	2.25431E-08
9.450821379	7.97168E-07	0.044905729	3.319912817	6.38619E-09	0.000552108	0.001759422	140.7618817	2.409940911	9.99776E-05	5.12426E-05	5.61624E-14	2.8786E-14	6.90453E-06	3.53878E-06	0.205515053	0.040160163	1.3717E-08	7.41516E-08	0.000176274	0.001253352	3.37253E-10	9.3998E-09	0.010499723	5.3789E-09	4.21929E-05	0.02765985	1.7785E-10	9.11573E-11	0.000615938	0.003320942	0.000127801	8.69457E-05	9.23708E-06	2.28537E-08
9.698656514	6.75016E-07	0.043056874	3.28547169	7.36937E-09	0.000728849	0.000869448	159.1395482	2.403661994	0.000100483	5.15019E-05	4.65001E-14	2.38336E-14	6.49378E-06	3.32826E-06	0.206302851	0.033969043	1.26855E-08	6.96669E-08	0.000171687	0.001277727	3.43615E-10	7.77557E-09	0.010499484	5.09467E-09	4.38441E-05	0.027653734	1.73608E-10	8.89825E-11	0.000616475	0.003331338	0.000130501	8.69363E-05	9.33778E-06	2.31621E-08
9.952765624	5.6874E-07	0.041221559	3.253200163	8.36065E-09	0.000939177	0.000422604	178.0294367	2.398084797	0.000100961	5.17469E-05	3.83544E-14	1.96585E-14	6.09938E-06	3.12612E-06	0.207001433	0.028479291	1.16469E-08	6.55137E-08	0.000167139	0.001292912	3.53428E-10	6.50188E-09	0.010499255	4.81447E-09	4.5496E-05	0.027647638	1.69695E-10	8.6977E-11	0.000616947	0.00334171	0.000133177	8.69271E-05	9.43846E-06	2.34679E-08
10.21330754	4.76811E-07	0.039388785	3.222819305	9.34706E-09	0.001185673	0.000201732	197.4444455	2.393138055	0.000101413	5.19786E-05	3.15095E-14	1.61501E-14	5.72027E-06	2.93181E-06	0.207615827	0.023651604	1.06227E-08	6.15981E-08	0.0001626	0.001298809	3.67116E-10	5.48253E-09	0.010499041	4.53831E-09	4.71495E-05	0.027641556	1.66062E-10	8.51145E-11	0.000617359	0.003352071	0.00013583	8.69183E-05	9.5392E-06	2.37714E-08
10.4804451	3.97773E-07	0.037552081	3.194100244	1.0315E-08	0.001470661	9.43915E-05	217.3977388	2.388756004	0.000101842	5.2198E-05	2.57807E-14	1.32138E-14	5.35571E-06	2.74496E-06	0.208151428	0.019443746	9.63017E-09	5.78586E-08	0.00015805	0.001295408	3.85101E-10	4.65129E-09	0.010498845	4.26627E-09	4.88049E-05	0.027635486	1.62667E-10	8.33744E-11	0.000617719	0.003362429	0.000138465	8.69096E-05	9.64003E-06	2.4073E-08
10.75434528	3.30226E-07	0.035708852	3.166852946	1.12507E-08	0.001796137	4.31909E-05	237.9027518	2.384878801	0.000102247	5.24059E-05	2.10064E-14	1.07668E-14	5.00518E-06	2.56531E-06	0.208613927	0.015811075	8.68212E-09	5.42566E-08	0.000153479	0.001282828	4.07815E-10	3.96257E-09	0.010498668	3.99851E-09	5.04625E-05	0.027629424	1.5948E-10	8.17407E-11	0.00061803	0.003372787	0.000141085	8.69013E-05	9.74099E-06	2.4373E-08
11.03517928	2.72833E-07	0.03385974	3.140917953	1.214E-08	0.002163691	1.92727E-05	258.9731974	2.381452821	0.000102631	5.26028E-05	1.70451E-14	8.7364E-15	4.66831E-06	2.39265E-06	0.209009241	0.012707141	7.78751E-09	5.07699E-08	0.000148887	0.00126134	4.35716E-10	3.38463E-09	0.010498509	3.73528E-09	5.21226E-05	0.027623369	1.56475E-10	8.02007E-11	0.0006183	0.003383146	0.00014369	8.68931E-05	9.84208E-06	2.46722E-08
11.32312263	2.24336E-07	0.03200802	3.116160206	1.29694E-08	0.002574438	8.35936E-06	280.6230723	2.378430572	0.000102995	5.27892E-05	1.37726E-14	7.05909E-15	4.34489E-06	2.22689E-06	0.209343428	0.010084329	6.95187E-09	4.73873E-08	0.00014428	0.001231379	4.69294E-10	2.89499E-09	0.010498368	3.47689E-09	5.3785E-05	0.02761732	1.53634E-10	7.87443E-11	0.000618532	0.003393505	0.000146285	8.68851E-05	9.94331E-06	2.4971E-08
11.61835529	1.83571E-07	0.030159017	3.092464342	1.37258E-08	0.003028954	3.51131E-06	302.8666637	2.37577011	0.000103339	5.29657E-05	1.10807E-14	5.67934E-15	4.03477E-06	2.06794E-06	0.209622599	0.007894547	6.17791E-09	4.41055E-08	0.000139668	0.001193543	5.09071E-10	2.47729E-09	0.010498242	3.22374E-09	5.54497E-05	0.027611277	1.5094E-10	7.73632E-11	0.000618731	0.003403864	0.00014887	8.68773E-05	1.00447E-05	2.52699E-08
11.92106181	1.49478E-07	0.028319568	3.069731067	1.43973E-08	0.003527226	1.42239E-06	325.7185573	2.373434006	0.000103665	5.31326E-05	8.87555E-15	4.54911E-15	3.73785E-06	1.91576E-06	0.209852834	0.006089936	5.46624E-09	4.0926E-08	0.000135069	0.001148584	5.55595E-10	2.11929E-09	0.01049813	2.9763E-09	5.71164E-05	0.027605238	1.48379E-10	7.60506E-11	0.000618901	0.003414219	0.000151448	8.68696E-05	1.01461E-05	2.55694E-08
12.23143138	1.21102E-07	0.026497527	3.047874327	1.49737E-08	0.004068619	5.53123E-07	349.1936443	2.371388207	0.000103972	5.32903E-05	7.0766E-15	3.62707E-15	3.45411E-06	1.77034E-06	0.21004009	0.00462358	4.81586E-09	3.78535E-08	0.0001305	0.001097387	6.09435E-10	1.81151E-09	0.010498032	2.73511E-09	5.87847E-05	0.027599205	1.45941E-10	7.48009E-11	0.000619047	0.003424568	0.00015402	8.68621E-05	1.02477E-05	2.587E-08
12.54965799	9.75976E-08	0.024701318	3.026819066	1.54464E-08	0.00465185	2.05449E-07	373.3071301	2.369601158	0.000104263	5.34391E-05	5.61508E-15	2.87797E-15	3.1835E-06	1.63164E-06	0.210190114	0.003450196	4.22468E-09	3.48942E-08	0.000125983	0.001040943	6.71171E-10	1.54645E-09	0.010497946	2.50079E-09	6.04541E-05	0.027593178	1.43616E-10	7.36093E-11	0.000619171	0.003434906	0.000156586	8.68547E-05	1.03493E-05	2.61719E-08
12.87594055	7.82213E-08	0.02293955	3.006499443	1.5809E-08	0.005274999	7.25033E-08	398.0745434	2.36804339	0.000104537	5.35794E-05	4.43265E-15	2.27192E-15	2.92602E-06	1.49967E-06	0.210308366	0.002526776	3.68987E-09	3.2055E-08	0.00012154	0.000980315	7.41375E-10	1.31799E-09	0.010497871	2.27401E-09	6.21241E-05	0.027587159	1.41396E-10	7.24715E-11	0.000619277	0.003445232	0.00015915	8.68474E-05	1.04509E-05	2.64756E-08
13.21048299	6.23261E-08	0.021220679	2.986857394	1.60575E-08	0.005935521	2.41751E-08	423.5117448	2.366687536	0.000104794	5.37115E-05	3.48018E-15	1.78374E-15	2.68162E-06	1.37441E-06	0.210399942	0.001813162	3.20822E-09	2.93426E-08	0.000117191	0.000916604	8.20599E-10	1.12106E-09	0.010497805	2.05552E-09	6.37941E-05	0.027581149	1.39274E-10	7.13839E-11	0.000619369	0.003455539	0.000161711	8.68402E-05	1.05525E-05	2.67813E-08
13.55349441	4.93529E-08	0.019552734	2.967841455	1.61902E-08	0.006630293	7.57297E-09	449.6349374	2.365508559	0.000105036	5.38356E-05	2.71647E-15	1.3923E-15	2.45027E-06	1.25584E-06	0.210469516	0.001272529	2.77627E-09	2.67628E-08	0.000112959	0.000850916	9.09354E-10	9.51386E-10	0.010497749	1.84611E-09	6.54634E-05	0.027575148	1.37244E-10	7.03434E-11	0.000619447	0.003465825	0.000164272	8.68331E-05	1.06541E-05	2.70892E-08
13.9051892	3.88217E-08	0.01794309	2.949405809	1.62081E-08	0.007355665	2.21604E-09	476.4606767	2.364483978	0.000105263	5.3952E-05	2.10711E-15	1.07998E-15	2.23189E-06	1.14391E-06	0.210521292	0.00087175	2.39055E-09	2.43207E-08	0.000108862	0.000784323	1.00809E-09	8.05345E-10	0.0104977	1.64659E-09	6.71312E-05	0.027569159	1.353E-10	6.93471E-11	0.000619515	0.003476085	0.000166831	8.68261E-05	1.07556E-05	2.73993E-08
14.2657872	3.03223E-08	0.016398297	2.931509491	1.61143E-08	0.008107542	6.02387E-10	504.0058822	2.363593951	0.000105476	5.40609E-05	1.62349E-15	8.32107E-16	2.02638E-06	1.03858E-06	0.210558973	0.000581643	2.04762E-09	2.20199E-08	0.000104919	0.00071784	1.11719E-09	6.79821E-10	0.010497658	1.45786E-09	6.87968E-05	0.027563184	1.33438E-10	6.83924E-11	0.000619575	0.003486315	0.000169391	8.68192E-05	1.08569E-05	2.77117E-08
14.63551377	2.35054E-08	0.014923956	2.914115726	1.59141E-08	0.008881465	1.51301E-10	532.2878483	2.36282119	0.000105675	5.41627E-05	1.2419E-15	6.36525E-16	1.83359E-06	9.39772E-07	0.21058575	0.000377071	1.74414E-09	1.98625E-08	0.000101145	0.000652393	1.23691E-09	5.72125E-10	0.010497622	1.28085E-09	7.04594E-05	0.027557224	1.31652E-10	6.74772E-11	0.000619627	0.003496511	0.000171951	8.68124E-05	1.0958E-05	2.80265E-08
15.01460002	1.80752E-08	0.013524641	2.897191384	1.56149E-08	0.009672707	3.49385E-11	561.3242574	2.362150744	0.00010586	5.42575E-05	9.42716E-16	4.83181E-16	1.65335E-06	8.47393E-07	0.210604306	0.000236907	1.47691E-09	1.78493E-08	9.75528E-05	0.000588801	1.36741E-09	4.79926E-10	0.010497592	1.11653E-09	7.2118E-05	0.027551281	1.2994E-10	6.65995E-11	0.000619673	0.003506667	0.000174513	8.68057E-05	1.10589E-05	2.83435E-08
15.40328288	1.37813E-08	0.012203859	2.88070651	1.52256E-08	0.010476378	7.38409E-12	591.1331919	2.361569708	0.000106031	5.43456E-05	7.09768E-16	3.63786E-16	1.48543E-06	7.61328E-07	0.210616835	0.000143867	1.24288E-09	1.59799E-08	9.41532E-05	0.000527764	1.50873E-09	4.01194E-10	0.010497566	9.65977E-10	7.37719E-05	0.027545359	1.28297E-10	6.57575E-11	0.000619714	0.003516781	0.000177076	8.6799E-05	1.11595E-05	2.86627E-08
15.8018053	1.0413E-08	0.010964048	2.864633932	1.47562E-08	0.011287523	1.42259E-12	621.7331481	2.361066927	0.000106191	5.44272E-05	5.29759E-16	2.71523E-16	1.32956E-06	6.81441E-07	0.210625081	8.4225E-05	1.03914E-09	1.42524E-08	9.09538E-05	0.00046985	1.66074E-09	3.34158E-10	0.010497544	8.30345E-10	7.54201E-05	0.027539458	1.26721E-10	6.49496E-11	0.00061975	0.003526847	0.00017964	8.67925E-05	1.12598E-05	2.89838E-08
